,Date,Density,AVG_COEF,Modularity,AD_Pv,AD_Sv,AD_Cv,B_Sv,B_Cv
174,2020-07-22,0.007874697127033576,1.9888950782333137,0.015184538549026655,0.0005096839959225281,0.009345794392523364,0.0006858710562414266,1.5023474178403755,0.07407407407407407
175,2020-07-23,0.0075298866635615585,1.3933967534586729,0.014535586297192694,0.0004576659038901602,0.008849557522123894,0.0006155740227762388,1.5022222222222221,0.07017543859649122
176,2020-07-24,0.008626130864717021,1.7247212521372186,0.01668650864922145,0.0006184291898577613,0.010309278350515464,0.0008329862557267805,1.5025906735751295,0.08163265306122448
177,2020-07-25,0.009035409035409036,1.5608172657623205,0.017493317493318387,0.000716674629718108,0.011111111111111112,0.000966183574879227,1.5027932960893855,0.08792270531400966
178,2020-07-26,0.010185185185185186,0.8199588477366255,0.01966657313879562,0.0009033423667570009,0.0125,0.0012195121951219512,1.5031446540880504,0.09878048780487805
179,2020-07-27,0.011180124223602485,1.4066326530612245,0.02159727014799512,0.0012072434607645875,0.014492753623188406,0.0016326530612244899,1.5036496350364963,0.11428571428571428
180,2020-07-28,0.013611615245009074,0.7527429467084639,0.026060361632050784,0.0017533606078316774,0.017543859649122806,0.0023781212841854932,1.5044247787610618,0.13793103448275862
181,2020-07-29,0.014141414141414142,0.48242424242424237,0.02720057720057658,0.001948051948051948,0.018518518518518517,0.0026455026455026454,1.5046728971962617,0.1455026455026455
182,2020-07-30,0.014901960784313726,0.8308434484905073,0.028586171310629897,0.0022624434389140274,0.02,0.003076923076923077,1.505050505050505,0.15692307692307692
183,2020-07-31,0.013311688311688311,1.2414469954648528,0.02560975609756163,0.0018796992481203006,0.01818181818181818,0.002551020408163265,1.5045871559633028,0.14285714285714285
184,2020-08-01,0.012794612794612794,1.9904761904761905,0.024782916888180406,0.001948051948051948,0.018518518518518517,0.0026455026455026454,1.5046728971962617,0.1455026455026455
185,2020-08-02,0.012021857923497269,2.4238095238095236,0.02318057625434607,0.0015864621893178213,0.016666666666666666,0.002150537634408602,1.504201680672269,0.13118279569892474
186,2020-08-03,0.013784461152882205,2.1377696377696376,0.026251708817497547,0.0018148820326678765,0.017857142857142856,0.0024630541871921183,1.5045045045045045,0.14039408866995073
187,2020-08-04,0.010350877192982456,3.3089200273410797,0.019940529289323817,0.0010252904989747095,0.013333333333333334,0.0013850415512465374,1.5033557046979866,0.10526315789473684
188,2020-08-05,0.009302325581395349,2.9072003577817527,0.017964915104208834,0.0008019246190858059,0.011764705882352941,0.001081665765278529,1.5029585798816567,0.09302325581395349
189,2020-08-06,0.00851063829787234,2.492857142857143,0.01649083515058551,0.0006578947368421052,0.010638297872340425,0.0008865248226950354,1.5026737967914439,0.08421985815602837
190,2020-08-07,0.008532024310425433,1.632501280081925,0.016567721441974267,0.0006863417982155113,0.010869565217391304,0.0009250693802035153,1.5027322404371584,0.08603145235892692
191,2020-08-08,0.008118811881188119,2.4540337841153215,0.01573895194397433,0.0005824111822947001,0.01,0.000784313725490196,1.5025125628140703,0.0792156862745098
192,2020-08-09,0.006597361055577769,2.8259872241579562,0.01286017579500213,0.0003933910306845004,0.00819672131147541,0.0005288207297726071,1.5020576131687242,0.06504494976203067
193,2020-08-10,0.005653612796469939,2.073683633223107,0.011070303753229455,0.00027208416470161435,0.006802721088435374,0.0003652300949598247,1.5017064846416381,0.05405405405405406
194,2020-08-11,0.0044974874371859295,2.4413821656010857,0.008736559894440044,0.00014925373134328358,0.005025125628140704,0.0002,1.5012594458438286,0.04
195,2020-08-12,0.002822099207641376,2.366431743359997,0.005261198408781849,5.394616173059287e-05,0.0030120481927710845,7.214486689272058e-05,1.5007541478129713,0.024024240675275955
196,2020-08-13,0.002292014386797997,2.8689679310533363,0.004207797851853909,3.5091413131206796e-05,0.0024271844660194173,4.690211528539937e-05,1.5006075334143378,0.01937057361286994
197,2020-08-14,0.0017728303442589156,1.9074280380636681,0.0031957102001647594,2.0538098172109262e-05,0.0018552875695732839,2.7434842249657064e-05,1.500464252553389,0.014814814814814815
198,2020-08-15,0.001424663281270485,2.358765786666274,0.0025468188677497676,1.3071724552620227e-05,0.0014792899408284023,1.745474856434693e-05,1.5003700962250186,0.011816864778062873
199,2020-08-16,0.0012427506213753107,1.829127821172114,0.002250639299927845,9.799022057598651e-06,0.0012804097311139564,1.3082070368456512e-05,1.5003203074951954,0.010230179028132993
200,2020-08-17,0.001112781954887218,1.373841699042206,0.0020469151727258296,7.827788649706458e-06,0.0011441647597254005,1.0448993239501375e-05,1.5002862049227246,0.009142869084563703
201,2020-08-18,0.0010520124242086077,0.596962469366031,0.0019495391632866931,6.959652574143499e-06,0.0010787486515641855,9.289536266349583e-06,1.5002698327037236,0.008620689655172414
202,2020-08-19,0.0010518310518310519,1.2025034997853226,0.001983485153633034,7.004845017803981e-06,0.0010822510822510823,9.349901358540667e-06,1.5002707092582566,0.008648658756650118
203,2020-08-20,0.0010407610320669399,1.8246173540792097,0.001980040159721289,6.885297823557358e-06,0.001072961373390558,9.1902473095551e-06,1.5002683843263553,0.008574500739814908
204,2020-08-21,0.0010254709382212987,1.173705906528731,0.0019695638042539314,6.754429216959021e-06,0.0010626992561105207,9.015466031977858e-06,1.5002658160552897,0.008492569002123142
205,2020-08-22,0.0010554758084944692,1.3508455718562273,0.0020320044390454606,7.221676584435843e-06,0.001098901098901099,9.63948332369385e-06,1.5002748763056624,0.008781569307885097
206,2020-08-23,0.0010314719969758855,1.4893380384713852,0.0019834239768295593,6.900073140775292e-06,0.0010741138560687433,9.209968870305219e-06,1.5002686727565824,0.008583690987124463
207,2020-08-24,0.0009883714744715031,2.556666153000544,0.001897765169176786,6.3703058808540455e-06,0.0010319917440660474,8.502497608672547e-06,1.5002581311306145,0.008247422680412371
208,2020-08-25,0.00098887036103463,2.379064054320834,0.0018965974600689173,6.449809730612947e-06,0.0010384215991692627,8.608667206143144e-06,1.5002597402597402,0.008298755186721992
209,2020-08-26,0.0009582207610429348,4.422692400634674,0.0018448031375149583,6.091024266640678e-06,0.0010090817356205853,8.12955254942768e-06,1.5002523977788995,0.008064516129032258
210,2020-08-27,0.0009844495825804237,4.748005964068801,0.0018968808473153584,6.463204974082548e-06,0.0010395010395010396,8.626564643162154e-06,1.500260010400416,0.008307381751365153
211,2020-08-28,0.0010214110214110215,3.7908258276879505,0.0019726018695460003,7.004845017803981e-06,0.0010822510822510823,9.349901358540667e-06,1.5002707092582566,0.008648658756650118
